xmin,ymin,xmax,ymax,Frame,Label,Preview URL
268,221,1200,711,997,Weapon,
3,1,158,117,1595,Weapon,
152,50,245,136,2922,Weapon,
331,147,355,173,767,Weapon,
31,77,500,309,773,Weapon,
118,71,141,118,2936,Weapon,
11,9,350,345,Shotgun_65,Weapon,
202,216,762,681,2088,Weapon,
4,6,155,116,1581,Weapon,
38,36,610,458,2063,Weapon,
90,10,593,362,2705,Weapon,
76,1,369,204,798,Weapon,
16,11,465,315,940,Weapon,
73,124,329,325,1218,Weapon,
208,329,317,506,954,Weapon,
206,104,1006,692,2711,Weapon,
288,121,396,223,2077,Weapon,
1,1,157,117,1556,Weapon,
881,265,1249,666,1230,Weapon,
52,45,282,195,2739,Weapon,
160,110,190,175,1224,Weapon,
969,289,1176,504,968,Weapon,
4,1,157,113,1542,Weapon,
336,35,738,675,Handgun_33,Weapon,
708,1,1033,540,Handgun_33,Weapon,
111,66,410,337,559,Weapon,
2,3,157,118,1973,Weapon,
68,227,919,464,Bazooka_85,Weapon,
6,1,156,114,1967,Weapon,
2,10,440,330,565,Weapon,
1,4,154,116,1797,Weapon,
14,9,488,342,203,Weapon,
13,45,441,331,217,Weapon,
1,1,157,118,1783,Weapon,
3,17,422,189,571,Weapon,
13,286,421,483,SMG_21,Weapon,
754,297,1192,456,SMG_21,Weapon,
426,496,816,646,SMG_21,Weapon,
913,520,1144,630,SMG_21,Weapon,
46,525,397,626,SMG_21,Weapon,
10,11,280,161,2507,Weapon,
43,199,104,246,2261,Weapon,
292,286,545,370,1768,Weapon,
6,63,296,254,2275,Weapon,
0,29,347,181,SMG_35,Weapon,
1689,914,1972,1011,2513,Weapon,
1720,1011,2024,1121,2513,Weapon,
1803,1114,2172,1252,2513,Weapon,
2024,924,2238,1007,2513,Weapon,
2089,1004,2310,1093,2513,Weapon,
237,8,519,208,1032,Weapon,
5,1,155,116,1754,Weapon,
474,617,779,1002,2249,Weapon,
2,3,155,118,1740,Weapon,
178,1,365,226,1998,Weapon,
3,7,339,250,1026,Weapon,
205,74,1117,915,2517,Weapon,
115,106,170,206,2271,Weapon,
2,13,157,88,1778,Weapon,
40,227,1268,584,Bazooka_42,Weapon,
260,13,306,192,2265,Weapon,
148,11,282,128,2503,Weapon,
839,174,1856,994,SMG_25,Weapon,
605,631,1936,1390,1022,Weapon,
1781,1145,2881,1931,1022,Weapon,
1467,324,2853,1252,1022,Weapon,
2,4,151,119,1744,Weapon,
121,93,278,357,2259,Weapon,
169,275,275,333,1988,Weapon,
4,4,157,114,1750,Weapon,
470,201,1205,1081,1036,Weapon,
636,63,971,634,Handgun_23,Weapon,
60,185,341,388,549,Weapon,
151,36,431,240,549,Weapon,
1,3,155,114,1963,Weapon,
284,81,1597,883,Sniper_100,Weapon,
54,361,743,527,Sniper_17,Weapon,
176,120,793,428,Sniper_17,Weapon,
117,195,1193,492,Bazooka_81,Weapon,
5,2,152,115,1977,Weapon,
7,3,1198,891,Grenade Launcher_6,Weapon,
181,52,478,282,Handgun_37,Weapon,
117,164,381,362,Handgun_37,Weapon,
169,114,456,320,575,Weapon,
4,2,156,116,1787,Weapon,
104,395,1150,726,213,Weapon,
554,299,671,361,207,Weapon,
1,2,152,113,1793,Weapon,
117,93,395,303,561,Weapon,
289,212,462,339,2073,Weapon,
25,0,41,64,2715,Weapon,
91,1,107,62,2715,Weapon,
155,1,172,62,2715,Weapon,
690,465,909,636,950,Weapon,
234,137,257,190,788,Weapon,
27,95,76,172,944,Weapon,
111,173,186,297,1208,Weapon,
3,2,365,150,2701,Weapon,
127,4,1051,486,2067,Weapon,
82,112,464,403,1546,Weapon,
998,254,1901,870,1220,Weapon,
10,15,292,149,2729,Weapon,
20,42,411,212,978,Weapon,
96,52,1496,1043,1234,Weapon,
3,3,157,116,1552,Weapon,
24,61,249,125,993,Weapon,
33,260,1224,767,Sword_66,Weapon,
68,39,173,219,987,Weapon,
436,109,1524,1016,Shotgun_49,Weapon,
5,2,157,118,1585,Weapon,
31,45,189,163,2932,Weapon,
3,50,494,329,777,Weapon,
290,171,346,215,763,Weapon,
30,129,75,187,2926,Weapon,
428,355,511,511,2098,Weapon,
85,15,340,398,Knife_5,Weapon,
256,182,404,412,Knife_5,Weapon,
160,142,362,398,Knife_5,Weapon,
163,183,426,313,1591,Weapon,
422,301,752,577,2107,Weapon,
653,319,1321,991,2661,Weapon,
4,4,157,116,1368,Weapon,
1,82,800,488,64,Weapon,
212,99,255,143,824,Weapon,
73,59,280,204,70,Weapon,
12,19,492,330,830,Weapon,
6,125,243,284,2675,Weapon,
637,185,779,367,2113,Weapon,
3,4,157,116,1432,Weapon,
2,2,159,111,1354,Weapon,
180,550,680,935,58,Weapon,
0,86,209,227,818,Weapon,
322,87,497,222,818,Weapon,
72,62,107,117,2885,Weapon,
1,6,233,179,2891,Weapon,
62,42,430,405,2649,Weapon,
4,6,154,110,1340,Weapon,
1,1,157,112,1426,Weapon,
441,247,741,622,159,Weapon,
154,76,1166,490,165,Weapon,
327,90,432,176,2846,Weapon,
17,58,316,456,603,Weapon,
3,1,158,115,1397,Weapon,
4,8,157,111,1383,Weapon,
96,53,159,136,617,Weapon,
27,10,158,111,2852,Weapon,
189,13,335,119,2852,Weapon,
83,40,492,377,171,Weapon,
110,97,1782,946,Grenade Launcher_11,Weapon,
131,1,196,144,2463,Weapon,
58,138,146,227,2305,Weapon,
1,1,499,320,398,Weapon,
12,3,157,114,1618,Weapon,
25,21,537,400,2311,Weapon,
17,4,230,118,2477,Weapon,
3,1,449,354,1156,Weapon,
23,38,151,111,1630,Weapon,
339,5,562,151,2339,Weapon,
118,163,724,1161,1624,Weapon,
3,16,265,258,Grenade Launcher_39,Weapon,
417,98,674,482,1142,Weapon,
8,5,155,115,1817,Weapon,
68,93,1202,671,Knife_39,Weapon,
2,1,157,115,1803,Weapon,
211,109,1432,1011,Automatic Rifle_55,Weapon,
87,29,491,358,429,Weapon,
249,231,396,618,1195,Weapon,
112,282,389,481,401,Weapon,
26,21,343,215,401,Weapon,
41,78,134,115,367,Weapon,
39,131,88,158,367,Weapon,
50,163,75,182,367,Weapon,
56,184,72,193,367,Weapon,
58,198,69,204,367,Weapon,
1,108,992,552,373,Weapon,
138,536,1784,1056,Automatic Rifle_69,Weapon,
46,139,110,182,2488,Weapon,
73,151,157,185,415,Weapon,
19,67,257,111,1181,Weapon,
180,19,1174,223,Automatic Rifle_68,Weapon,
116,225,1184,463,Automatic Rifle_68,Weapon,
84,486,1244,720,Automatic Rifle_68,Weapon,
318,717,614,881,372,Weapon,
649,171,962,325,372,Weapon,
357,275,624,415,372,Weapon,
218,46,514,209,372,Weapon,
77,63,628,442,1180,Weapon,
38,49,470,192,414,Weapon,
22,79,200,127,2489,Weapon,
16,31,223,284,400,Weapon,
267,36,478,292,400,Weapon,
191,180,249,270,1194,Weapon,
22,54,488,363,366,Weapon,
317,145,1047,1438,Knife_10,Weapon,
124,45,538,207,1802,Weapon,
60,91,500,375,428,Weapon,
3,5,142,112,1816,Weapon,
1,4,157,110,1625,Weapon,
27,214,199,339,1143,Weapon,
36,246,1826,823,Grenade Launcher_38,Weapon,
5,9,144,81,1157,Weapon,
433,105,690,278,2338,Weapon,
32,29,144,101,1631,Weapon,
348,25,389,72,2310,Weapon,
1,2,157,115,1619,Weapon,
48,21,185,137,2476,Weapon,
101,45,125,62,2462,Weapon,
547,9,887,540,Grenade Launcher_10,Weapon,
133,1,500,240,399,Weapon,
82,91,244,172,2304,Weapon,
1,62,284,125,2853,Weapon,
94,131,123,166,616,Weapon,
4,2,156,113,1382,Weapon,
58,1,278,168,170,Weapon,
40,102,2568,2342,164,Weapon,
2,2,156,118,1396,Weapon,
28,43,434,258,602,Weapon,
69,50,219,103,2847,Weapon,
59,50,71,75,158,Weapon,
14,11,151,109,1341,Weapon,
26,52,588,300,2648,Weapon,
146,183,327,475,2890,Weapon,
1,3,157,116,1427,Weapon,
2,3,156,115,1433,Weapon,
167,48,184,65,2884,Weapon,
1,32,308,375,819,Weapon,
28,145,639,409,59,Weapon,
4,3,158,112,1355,Weapon,
12,133,321,334,2674,Weapon,
128,10,434,233,2674,Weapon,
7,32,372,475,831,Weapon,
1278,526,1449,847,71,Weapon,
90,270,230,364,2112,Weapon,
62,111,170,278,2106,Weapon,
21,3,410,277,825,Weapon,
386,197,726,414,65,Weapon,
296,226,425,329,1369,Weapon,
173,243,311,341,1369,Weapon,
124,225,223,308,1369,Weapon,
291,195,384,246,1369,Weapon,
202,211,299,256,1369,Weapon,
73,191,207,217,1369,Weapon,
1,257,101,336,1369,Weapon,
4,172,266,463,2660,Weapon,
173,111,642,406,2660,Weapon,
373,34,742,347,2660,Weapon,
108,48,138,79,2927,Weapon,
327,149,347,164,762,Weapon,
2,1,157,119,1590,Weapon,
211,7,293,496,Knife_4,Weapon,
17,127,246,277,2099,Weapon,
503,829,1872,1063,Shotgun_74,Weapon,
34,651,1412,902,Shotgun_74,Weapon,
522,451,1880,688,Shotgun_74,Weapon,
32,322,1390,572,Shotgun_74,Weapon,
517,112,1875,349,Shotgun_74,Weapon,
30,8,1395,235,Shotgun_74,Weapon,
159,103,1736,618,Shotgun_60,Weapon,
5,1,154,118,1584,Weapon,
47,12,464,264,776,Weapon,
46,19,200,123,2933,Weapon,
346,65,456,394,986,Weapon,
200,199,7400,2633,Shotgun_48,Weapon,
130,97,203,161,992,Weapon,
27,29,130,91,1235,Weapon,
151,3,655,444,979,Weapon,
259,19,486,1199,Sword_98,Weapon,
77,8,328,213,Handgun_4,Weapon,
4,2,155,118,1553,Weapon,
4,1,157,114,1547,Weapon,
1,1,297,149,2728,Weapon,
98,223,1017,999,1221,Weapon,
5,3,387,245,2700,Weapon,
59,136,139,253,1209,Weapon,
247,102,526,334,945,Weapon,
148,17,189,73,2066,Weapon,
75,55,369,232,2072,Weapon,
208,157,236,222,789,Weapon,
166,148,242,260,951,Weapon,
7,118,701,302,2714,Weapon,
180,246,741,392,Bazooka_8,Weapon,
5,2,158,112,1792,Weapon,
496,263,583,374,206,Weapon,
215,28,309,362,560,Weapon,
199,162,211,178,574,Weapon,
79,243,1928,1351,212,Weapon,
2,2,157,113,1786,Weapon,
1,1,157,117,1976,Weapon,
132,81,490,368,Bazooka_80,Weapon,
333,14,2075,1474,Grenade Launcher_7,Weapon,
22,11,320,434,548,Weapon,
2,223,325,500,548,Weapon,
230,609,1559,909,Sniper_16,Weapon,
3,1,155,118,1962,Weapon,
6,1,155,119,1751,Weapon,
36,212,102,350,1989,Weapon,
160,330,738,1238,2258,Weapon,
8,4,497,502,SMG_18,Weapon,
762,311,1234,863,1037,Weapon,
1,194,998,750,1023,Weapon,
4,3,155,115,1745,Weapon,
274,63,316,202,2264,Weapon,
57,27,1239,830,Bazooka_43,Weapon,
21,34,572,258,SMG_24,Weapon,
315,139,370,224,2502,Weapon,
21,30,641,420,SMG_30,Weapon,
85,590,240,751,2516,Weapon,
36,331,2482,825,Bazooka_57,Weapon,
37,10,156,239,1779,Weapon,
45,65,404,315,2270,Weapon,
58,51,547,286,SMG_26,Weapon,
1,56,77,160,2500,Weapon,
42,47,150,154,2500,Weapon,
117,45,213,146,2500,Weapon,
169,39,273,142,2500,Weapon,
146,252,842,650,1009,Weapon,
5,17,443,318,2266,Weapon,
30,62,226,357,2272,Weapon,
3,290,1850,552,Bazooka_55,Weapon,
0,32,479,367,589,Weapon,
6,26,1240,630,SMG_32,Weapon,
361,753,3061,2303,2514,Weapon,
213,23,254,54,1035,Weapon,
2,1,158,114,1753,Weapon,
2,2,154,119,1747,Weapon,
221,171,1581,888,Bazooka_69,Weapon,
148,11,282,128,2528,Weapon,
238,1,554,473,1021,Weapon,
180,356,2850,1562,Grenade Launcher_5,Weapon,
38,35,351,239,Handgun_34,Weapon,
8,11,491,304,238,Weapon,
2,3,159,118,1974,Weapon,
245,158,996,372,Bazooka_96,Weapon,
3,2,158,116,1960,Weapon,
290,558,505,897,Handgun_20,Weapon,
150,533,343,762,Handgun_20,Weapon,
33,432,283,649,Handgun_20,Weapon,
25,321,251,467,Handgun_20,Weapon,
70,188,327,322,Handgun_20,Weapon,
203,85,432,275,Handgun_20,Weapon,
350,46,527,266,Handgun_20,Weapon,
537,34,696,286,Handgun_20,Weapon,
684,273,969,458,Handgun_20,Weapon,
738,429,982,593,Handgun_20,Weapon,
622,513,952,741,Handgun_20,Weapon,
530,576,767,853,Handgun_20,Weapon,
611,122,867,342,Handgun_20,Weapon,
11,29,1131,699,Sniper_8,Weapon,
119,71,403,290,562,Weapon,
1,149,126,235,204,Weapon,
6,3,148,110,1790,Weapon,
4,1,155,112,1948,Weapon,
110,81,330,429,2299,Weapon,
143,286,877,766,Sniper_28,Weapon,
1,2,158,116,1784,Weapon,
44,155,234,427,210,Weapon,
93,91,435,333,576,Weapon,
13,23,1902,2527,Shotgun_89,Weapon,
30,2,566,361,2064,Weapon,
245,89,318,127,947,Weapon,
145,208,620,1057,2702,Weapon,
528,240,1057,782,2716,Weapon,
587,308,725,400,953,Weapon,
8,4,152,111,1579,Weapon,
163,230,216,311,2070,Weapon,
1,195,40,277,2070,Weapon,
7,1,155,119,1551,Weapon,
11,67,348,283,Handgun_6,Weapon,
69,322,655,907,2058,Weapon,
13,22,313,218,1237,Weapon,
313,127,1801,1332,1223,Weapon,
1,2,155,118,1545,Weapon,
87,1,206,190,2919,Weapon,
4,337,791,489,Sword_65,Weapon,
176,72,440,192,984,Weapon,
1,41,496,375,748,Weapon,
543,212,572,254,990,Weapon,
30,89,1003,468,Shotgun_76,Weapon,
31,78,765,711,Knife_6,Weapon,
2,1,155,118,1592,Weapon,
94,67,140,82,760,Weapon,
104,39,195,209,2925,Weapon,
1,23,119,87,2931,Weapon,
147,6,258,84,2931,Weapon,
79,147,380,281,774,Weapon,
4,3,153,119,1586,Weapon,
190,265,336,331,2110,Weapon,
443,661,620,885,2110,Weapon,
4,3,157,118,1419,Weapon,
4,3,459,211,73,Weapon,
7,29,476,296,833,Weapon,
4,4,272,172,2676,Weapon,
15,109,435,301,2662,Weapon,
1,1,610,399,67,Weapon,
20,59,454,347,827,Weapon,
376,46,970,476,199,Weapon,
17,94,67,113,2104,Weapon,
382,75,439,99,2104,Weapon,
2,1,158,119,1425,Weapon,
69,53,123,85,2892,Weapon,
2,1,157,112,1343,Weapon,
1,2,157,116,1357,Weapon,
2,1,169,162,2886,Weapon,
140,261,177,312,2138,Weapon,
206,261,248,325,2138,Weapon,
85,50,173,117,9,Weapon,
2,4,158,115,1431,Weapon,
30,101,475,293,628,Weapon,
31,24,55,80,2879,Weapon,
1,3,501,251,172,Weapon,
1869,1413,2852,2101,1380,Weapon,
1,75,246,276,614,Weapon,
287,280,550,887,2689,Weapon,
17,22,67,86,2851,Weapon,
121,40,228,124,2845,Weapon,
181,176,199,198,600,Weapon,
2,3,155,112,1394,Weapon,
224,61,257,81,98,Weapon,
6,106,44,132,98,Weapon,
43,239,102,304,166,Weapon,
10,3,158,102,2474,Weapon,
59,143,178,295,2312,Weapon,
229,29,450,343,2306,Weapon,
206,124,1338,827,Grenade Launcher_12,Weapon,
2,109,290,498,1169,Weapon,
49,27,118,148,2460,Weapon,
182,81,755,422,1141,Weapon,
26,10,235,176,2448,Weapon,
2,3,156,116,1627,Weapon,
23,1,155,95,1633,Weapon,
569,110,1157,979,1155,Weapon,
4,1,156,115,1800,Weapon,
14,39,786,303,Automatic Rifle_56,Weapon,
2,2,157,117,1814,Weapon,
1,269,514,775,358,Weapon,
30,69,365,374,416,Weapon,
161,123,530,361,1182,Weapon,
3,59,556,388,370,Weapon,
43,403,1151,1409,Knife_12,Weapon,
1,1,158,119,1828,Weapon,
21,30,738,344,364,Weapon,
90,68,583,304,1196,Weapon,
47,30,348,196,402,Weapon,
24,17,571,332,365,Weapon,
4,2,157,118,1829,Weapon,
35,478,1476,698,Knife_13,Weapon,
24,5,243,178,403,Weapon,
40,123,292,367,1197,Weapon,
44,79,757,627,1183,Weapon,
34,0,456,327,417,Weapon,
10,2,1000,739,371,Weapon,
21,38,921,950,359,Weapon,
5,1,158,115,1815,Weapon,
100,97,896,795,Automatic Rifle_57,Weapon,
1,2,158,116,1801,Weapon,
1,1,157,119,1632,Weapon,
581,258,1297,978,1154,Weapon,
0,1,213,129,2449,Weapon,
471,646,599,716,1140,Weapon,
10,12,148,110,1626,Weapon,
135,30,317,220,Automatic Rifle_80,Weapon,
412,24,584,200,Automatic Rifle_80,Weapon,
178,242,350,411,Automatic Rifle_80,Weapon,
506,234,686,424,Automatic Rifle_80,Weapon,
863,265,1763,1154,2307,Weapon,
64,26,83,44,2461,Weapon,
27,17,462,388,1168,Weapon,
95,42,255,154,2475,Weapon,
9,25,69,103,2313,Weapon,
95,27,160,101,2313,Weapon,
56,18,567,412,99,Weapon,
2,3,154,116,1395,Weapon,
162,17,499,421,601,Weapon,
159,70,259,176,2844,Weapon,
40,235,386,759,167,Weapon,
306,99,624,587,167,Weapon,
522,261,856,801,167,Weapon,
664,83,968,567,167,Weapon,
898,204,1244,737,167,Weapon,
159,201,215,328,173,Weapon,
87,90,162,224,2850,Weapon,
287,265,553,905,2688,Weapon,
192,224,247,249,615,Weapon,
136,180,167,221,615,Weapon,
2,1,157,113,1381,Weapon,
100,70,141,113,2878,Weapon,
17,71,489,274,629,Weapon,
11,25,305,151,2887,Weapon,
1,2,157,119,1356,Weapon,
14,7,145,106,1430,Weapon,
12,69,119,140,8,Weapon,
41,27,100,83,2139,Weapon,
251,140,600,344,1424,Weapon,
2,1,154,114,1342,Weapon,
133,88,171,122,2893,Weapon,
28,53,450,331,826,Weapon,
179,163,1135,553,66,Weapon,
225,21,582,210,2663,Weapon,
117,99,203,139,2105,Weapon,
301,265,331,301,2105,Weapon,
352,154,1221,818,198,Weapon,
1,1,158,120,1418,Weapon,
177,124,602,824,2111,Weapon,
80,229,262,363,2677,Weapon,
15,20,489,456,832,Weapon,
30,92,292,186,72,Weapon,
76,118,337,200,72,Weapon,
20,89,284,260,775,Weapon,
4,1,214,90,2930,Weapon,
4,3,156,116,1587,Weapon,
2,1,158,116,1593,Weapon,
71,259,800,772,Knife_7,Weapon,
1,196,353,259,Shotgun_77,Weapon,
3,0,351,196,Shotgun_77,Weapon,
78,0,463,650,Sword_58,Weapon,
331,254,384,379,2924,Weapon,
600,275,686,463,2924,Weapon,
865,277,922,520,2924,Weapon,
356,225,498,374,761,Weapon,
119,141,337,383,991,Weapon,
50,60,185,114,749,Weapon,
190,35,408,285,985,Weapon,
187,57,1892,1843,Sword_64,Weapon,
110,81,144,117,2918,Weapon,
1045,288,1990,1131,1222,Weapon,
4,1,155,113,1544,Weapon,
223,365,272,425,2059,Weapon,
83,2,538,257,Handgun_7,Weapon,
3,3,156,115,1550,Weapon,
322,182,403,461,1236,Weapon,
65,89,117,125,952,Weapon,
423,245,950,732,2717,Weapon,
379,164,418,223,2071,Weapon,
2,1,153,118,1578,Weapon,
417,192,1167,728,2065,Weapon,
526,430,687,554,2703,Weapon,
305,291,369,339,946,Weapon,
117,56,591,403,211,Weapon,
4,2,154,118,1785,Weapon,
21,164,1262,719,Sniper_29,Weapon,
253,115,279,136,577,Weapon,
142,208,297,465,563,Weapon,
562,583,2930,1480,Sniper_9,Weapon,
235,418,309,551,2298,Weapon,
14,9,141,109,1949,Weapon,
257,146,344,208,1791,Weapon,
500,213,536,233,205,Weapon,
2,1,152,114,1961,Weapon,
1534,1988,5973,4612,Handgun_21,Weapon,
3965,1150,7181,2812,Handgun_21,Weapon,
373,275,1905,1370,Handgun_35,Weapon,
2,1,155,115,1975,Weapon,
13,3,475,331,239,Weapon,
7,65,459,209,Bazooka_83,Weapon,
4,12,256,86,Bazooka_68,Weapon,
1,93,260,145,Bazooka_68,Weapon,
2,151,255,196,Bazooka_68,Weapon,
37,44,612,471,1746,Weapon,
37,13,449,203,1020,Weapon,
115,204,217,285,1020,Weapon,
24,6,503,187,2529,Weapon,
1,87,1034,1497,1034,Weapon,
1,4,158,115,1752,Weapon,
398,294,440,366,2273,Weapon,
22,79,200,127,2515,Weapon,
97,123,410,278,588,Weapon,
144,254,836,640,1008,Weapon,
100,70,141,94,2501,Weapon,
637,267,1745,655,SMG_27,Weapon,
154,790,429,908,SMG_27,Weapon,
68,233,93,282,2267,Weapon,
47,152,1148,309,Bazooka_40,Weapon,
2,12,157,107,1777,Weapon,
64,0,564,443,2518,Weapon,
380,905,554,1048,1011,Weapon,
38,57,471,305,585,Weapon,
198,197,239,222,591,Weapon,
208,736,885,1150,1005,Weapon,
5,1,157,116,1763,Weapon,
16,90,98,125,2242,Weapon,
148,247,251,370,1993,Weapon,
172,35,424,325,2524,Weapon,
2,12,607,254,2530,Weapon,
288,78,419,224,1039,Weapon,
13,22,427,494,1987,Weapon,
134,165,355,311,2256,Weapon,
8,22,479,328,220,Weapon,
348,677,598,1095,546,Weapon,
276,167,445,390,Handgun_38,Weapon,
9,11,995,382,Grenade Launcher_9,Weapon,
6,402,1000,768,Grenade Launcher_9,Weapon,
14,20,489,280,552,Weapon,
135,163,556,398,234,Weapon,
18,5,406,321,234,Weapon,
105,10,480,295,1978,Weapon,
3,2,154,116,1788,Weapon,
2,1,156,114,1950,Weapon,
154,292,1458,1054,Sniper_24,Weapon,
554,333,584,377,2281,Weapon,
107,111,1490,1067,Handgun_10,Weapon,
11,83,1186,600,Sniper_4,Weapon,
844,9,2560,1915,Sniper_30,Weapon,
35,40,978,663,2295,Weapon,
130,7,591,331,208,Weapon,
3,4,152,115,1944,Weapon,
40,160,136,235,787,Weapon,
344,286,668,501,1213,Weapon,
265,168,1559,876,Bazooka_6,Weapon,
567,277,1680,838,Shotgun_91,Weapon,
2,2,156,115,1575,Weapon,
6,5,158,115,1561,Weapon,
27,12,495,393,2068,Weapon,
28,53,764,275,Shotgun_85,Weapon,
321,12,413,129,1207,Weapon,
82,14,470,355,793,Weapon,
44,143,164,205,2726,Weapon,
16,5,129,51,2726,Weapon,
30,294,1213,596,Sword_82,Weapon,
8,13,901,510,963,Weapon,
35,148,979,491,Automatic Rifle_100,Weapon,
5,21,155,111,1549,Weapon,
128,261,681,574,2040,Weapon,
18,68,572,383,2054,Weapon,
572,191,727,293,977,Weapon,
26,40,288,191,2732,Weapon,
83,71,149,182,2901,Weapon,
115,172,369,348,744,Weapon,
224,170,1818,1080,Shotgun_52,Weapon,
51,47,336,237,750,Weapon,
347,179,448,385,988,Weapon,
1,271,1200,426,Sword_69,Weapon,
1,1,158,176,2915,Weapon,
134,328,197,431,778,Weapon,
181,8,381,978,Sword_41,Weapon,
23,17,373,253,2083,Weapon,
78,63,102,101,2097,Weapon,
593,115,728,1054,Sword_55,Weapon,
31,71,179,145,2929,Weapon,
4,1,159,118,1367,Weapon,
14,85,51,149,2108,Weapon,
41,15,478,319,195,Weapon,
1,3,158,112,1401,Weapon,
4,1,158,116,1415,Weapon,
1,79,139,135,181,Weapon,
285,1,437,66,181,Weapon,
4,3,157,112,1373,Weapon,
62,46,345,450,2652,Weapon,
10,13,215,121,57,Weapon,
89,84,304,198,817,Weapon,
15,319,374,590,817,Weapon,
36,36,76,62,2134,Weapon,
97,38,125,59,2134,Weapon,
96,17,227,72,5,Weapon,
335,169,389,210,2120,Weapon,
4,2,155,118,1429,Weapon,
162,34,207,115,43,Weapon,
139,144,297,241,803,Weapon,
224,227,329,300,803,Weapon,
99,73,124,100,2646,Weapon,
157,11,191,67,2875,Weapon,
1,286,328,403,630,Weapon,
243,184,367,240,630,Weapon,
49,13,256,188,156,Weapon,
312,115,569,234,142,Weapon,
191,327,222,401,624,Weapon,
157,68,173,86,2861,Weapon,
340,32,537,103,94,Weapon,
1,3,157,117,1398,Weapon,
39,46,68,114,2691,Weapon,
75,71,97,125,2849,Weapon,
14,153,428,423,2685,Weapon,
43,52,75,130,80,Weapon,
127,287,162,325,618,Weapon,
4,6,154,110,1603,Weapon,
278,97,317,111,397,Weapon,
240,310,1590,1100,1165,Weapon,
14,3,739,562,1171,Weapon,
15,8,240,131,2478,Weapon,
58,32,174,98,3000,Weapon,
30,190,750,429,Automatic Rifle_99,Weapon,
4,1,1019,431,383,Weapon,
3,2,157,117,1617,Weapon,
132,26,145,55,2336,Weapon,
1,1,1264,865,1159,Weapon,
32,44,252,157,2450,Weapon,
107,32,261,193,2444,Weapon,
156,192,832,655,Grenade Launcher_36,Weapon,
9,66,925,686,2322,Weapon,
16,6,156,116,1818,Weapon,
26,47,977,616,354,Weapon,
1,1,452,281,432,Weapon,
35,15,500,280,426,Weapon,
2,2,300,273,340,Weapon,
249,166,306,305,1824,Weapon,
39,37,507,222,Automatic Rifle_72,Weapon,
37,31,553,377,368,Weapon,
35,35,209,161,2493,Weapon,
32,68,150,248,2487,Weapon,
2,4,158,117,1830,Weapon,
136,94,1457,1549,Automatic Rifle_66,Weapon,
53,144,96,175,2486,Weapon,
73,19,1754,399,Automatic Rifle_67,Weapon,
210,495,1875,879,Automatic Rifle_67,Weapon,
196,976,1916,1357,Automatic Rifle_67,Weapon,
7,13,152,94,1831,Weapon,
171,370,627,670,369,Weapon,
2,4,155,119,1825,Weapon,
79,27,203,184,2492,Weapon,
38,34,476,272,427,Weapon,
1,186,297,379,341,Weapon,
1,3,297,185,341,Weapon,
35,35,958,671,355,Weapon,
7,6,152,116,1819,Weapon,
28,582,1394,810,Knife_23,Weapon,
331,120,460,192,433,Weapon,
341,81,1568,419,Grenade Launcher_37,Weapon,
199,435,1713,814,Grenade Launcher_37,Weapon,
34,21,147,103,2445,Weapon,
1069,182,1891,3400,Sword_100,Weapon,
194,194,344,401,2323,Weapon,
319,333,621,817,2337,Weapon,
90,77,107,122,2451,Weapon,
2,45,355,526,1158,Weapon,
347,29,720,520,1158,Weapon,
91,26,452,276,Grenade Launcher_23,Weapon,
31,22,191,191,2479,Weapon,
36,28,560,388,1170,Weapon,
8,5,155,116,1616,Weapon,
392,90,774,347,382,Weapon,
188,273,569,527,382,Weapon,
18,25,478,346,396,Weapon,
133,130,162,200,1602,Weapon,
152,40,398,254,1164,Weapon,
82,1,430,320,619,Weapon,
543,128,569,154,81,Weapon,
222,22,614,323,2684,Weapon,
151,71,223,156,2848,Weapon,
273,13,755,728,2690,Weapon,
1,1,157,113,1399,Weapon,
66,4,85,55,95,Weapon,
147,85,348,221,143,Weapon,
105,50,140,126,2860,Weapon,
74,101,165,228,625,Weapon,
238,134,348,243,631,Weapon,
100,13,159,100,2874,Weapon,
86,57,548,313,157,Weapon,
3,1,157,118,1428,Weapon,
68,68,94,149,2121,Weapon,
83,43,159,105,2647,Weapon,
15,157,128,210,2647,Weapon,
228,173,316,238,802,Weapon,
104,43,174,141,42,Weapon,
45,78,165,130,816,Weapon,
4,37,125,105,56,Weapon,
560,341,1146,708,2653,Weapon,
97,4,215,96,4,Weapon,
84,5,421,247,2135,Weapon,
923,526,1207,738,180,Weapon,
3,4,157,116,1414,Weapon,
5,6,155,116,1372,Weapon,
10,19,148,115,1366,Weapon,
4,1,157,116,1400,Weapon,
55,65,865,415,194,Weapon,
394,84,611,274,2109,Weapon,
177,155,727,400,2096,Weapon,
167,92,235,147,2928,Weapon,
100,127,636,718,Sword_54,Weapon,
61,106,238,1003,Sword_40,Weapon,
237,109,458,1038,Sword_40,Weapon,
440,140,548,1080,Sword_40,Weapon,
549,70,761,1026,Sword_40,Weapon,
778,140,954,1051,Sword_40,Weapon,
933,90,1039,1027,Sword_40,Weapon,
1061,110,1271,1018,Sword_40,Weapon,
1269,177,1444,1001,Sword_40,Weapon,
1471,126,1621,995,Sword_40,Weapon,
1651,49,1795,1080,Sword_40,Weapon,
858,356,1125,635,779,Weapon,
11,14,372,217,2082,Weapon,
301,100,1325,792,Shotgun_47,Weapon,
